0.0812238029166774,6.85099428876364,0.159297269635035,1.04641625868142,162,34.6254
0.140262375704451,2.65605328543193,0.177152061936708,1.41450439178965,170,42.165
0.20535005573539,1.68394408408104,0.150208307761571,8.24137426144618,128,27.3216
0.323058774013146,1.2364582634307,0.285932783640609,4.04189575118491,318,50.8588
0.0093884692719744,0.657745146590104,0.170204107864002,2.63554162133291,62,12.2842
0.143403278451144,3.11805774998728,0.065123708788546,4.55996153391715,44,10.1772
0.0488881021496987,1.54989164485477,0.0638908875018058,1.66110976797155,79,15.5942
0.0767426062464394,1.74164538832049,0.0893205416454352,6.26430624346833,83,15.113
0.24514230936793,1.89340532527275,0.388385624385135,11.7503867406113,99,22.8688
0.0663362863285237,1.12483679474363,0.0852467557369727,2.54560319827674,108,25.277
0.202950506551136,6.70184625451351,0.292065089755683,1.93612411769979,97,28.8178
0.0431551443768432,2.64586877308516,0.0863311709996696,0.920952122795983,107,11.953
0.0627866972240003,0.98699134500357,0.179185158796232,6.36556968977495,157,25.3282
0.0395448923586489,5.1951988658292,0.0174448558604821,0.307786100976946,154,15.3884
0.0361394694004883,1.24071435204342,0.0974798233428438,1.29221429961768,168,22.7324
0.154146845346178,4.07748871254337,0.263464424332524,2.76531627911836,82,23.6532
0.187931829338845,1.39618448203877,0.0315909517053319,0.444695067690588,207,41.6892
0.327642892196171,1.10710352560547,0.0686003273367436,2.45557106245746,311,59.6614
0.165148373633595,6.8028295335672,0.236353690011726,0.632296868162129,491,76.8714
0.11494207630763,7.20416989845448,0.229581350752689,0.986477079414083,241,41.8932
0.0931522147817504,0.910334443692922,0.302446550959112,6.01291674715059,164,39.1846
0.259955262698382,2.32151685865179,0.311750766278885,1.09621201189761,244,61.121
0.0440310472751133,1.44818053577886,0.274033367294507,2.49131612819167,81,24.8632
0.00979754921177716,0.138133937671401,0.0297344899549642,0.307183125548141,182,23.5372
0.0953982122729442,2.11113077928387,0.155071094049881,7.62704372667376,71,14.0868
0.0887714718682041,0.598172702706524,0.192324979643518,2.22064534265503,228,48.3558
0.193513917808768,2.04942361436487,0.0565431125892794,0.990419315634155,287,60.8402
0.0272035951463301,1.64814109227626,0.0305311392735738,0.198584439243395,479,69.138
0.40024771859026,1.58425024628984,0.0769980469862023,1.87570735101019,149,35.7914
0.0959785708210658,1.11349341223296,0.087523253918882,1.47844833687128,154,35.2252
0.0494442409585157,3.18126476070601,0.189175240511866,0.924106620398902,299,44.0938
0.144387090703736,0.982313020170218,0.116288133626667,4.17462875086254,380,60.6568
0.0209392765125361,1.05714664024631,0.395625144496642,1.76047564761295,146,31.7692
0.0222435327654282,0.407236171611924,0.337319095192649,2.52138502505397,236,55.5718
0.0384321875096615,1.30384271068897,0.0960041576512088,2.01833927191323,92,18.3316
0.0804465171354968,7.44066525902273,0.0742913981166111,0.680571156272451,165,26.3318
0.0870514106917362,0.973337155771187,0.103288716363754,8.22980679452167,132,26.9932
0.178104522572229,3.52104571345782,0.374645619920306,1.65446765180676,170,39.4272
0.0180856308203892,0.212709585198983,0.0523882938167558,3.26161671144454,239,32.1746
0.0192137496124125,0.845157400328972,0.0701541568027763,2.63940059243064,43,8.4902
0.108906796677496,2.76500272527848,0.0168921733665219,0.798995599586147,69,12.5926
0.0726311068799974,6.29771227397911,0.0804192578096756,2.56465900700702,52,13.5958
0.0592325945912959,1.50863833906104,0.307610323392356,2.04340030185432,129,37.6718
0.0889443839954325,1.54982206417869,0.00405359839220542,0.0783342000368582,79,16.2392
0.356770628012027,1.01674488243862,0.276784078944922,3.48267478093199,275,69.8552
0.0824036970104413,1.72978141769965,0.252084727841263,3.84604889986895,68,19.4944
0.041573720222515,2.13197459336749,0.0154451376398145,0.324690760742819,81,8.7088
0.250670073291921,2.75549266730069,0.35961083741412,8.81492275541538,85,24.9672
0.065094440233384,1.13972622752769,0.0366559382670116,6.28504523226038,100,16.2412
0.0715786323910077,3.15653186340316,0.191462141452995,4.66676949856339,49,15.2872
