5,4,3,17,2,35,11,2,7,7,48,6,15,67,29,39,9,0,1,87,52,55,2,7,1,5,0,13,29,4,5,73,0,36,210,80,33,4,30,76,6,2,6,12,10,5,5,1,3,27
5,3,7,1,14,3,10,3,4,5,16,10,2,1,3,4,12,4,2,3,3,8,6,4,13,2,4,1,0,1,1,2,6,7,1,2,3,0,3,0,18,10,1,4,2,12,2,6,3,3
3,5,13,4,2,16,1,16,4,21,1,1,26,3,0,9,5,2,6,2,16,11,1,9,5,7,5,2,16,3,2,5,1,5,5,10,1,9,4,12,4,7,10,12,25,10,38,10,1,1
3,1,21,1,5,0,6,9,2,18,2,0,9,5,2,4,2,2,11,9,3,3,2,1,1,2,11,22,2,1,11,2,1,5,5,5,1,3,3,1,1,7,0,1,3,3,1,18,1,2
10,23,5,34,2,1,2,10,3,6,3,1,24,15,1,5,1,8,1,2,14,2,3,3,6,12,12,9,7,8,1,18,2,4,2,1,2,3,7,2,0,13,10,1,9,2,2,4,3,6
0,5,0,0,11,2,1,0,1,21,19,5,6,3,5,0,4,9,13,8,3,4,1,1,1,9,2,0,1,3,2,4,2,2,2,18,7,2,19,21,3,2,18,6,10,5,1,2,2,4
4,9,23,0,4,27,6,1,7,6,1,0,1,5,3,6,1,27,32,17,9,16,2,29,28,4,21,7,1,8,3,0,2,91,36,1,12,7,46,14,17,22,2,4,10,27,2,73,12,0
4,9,12,6,6,12,4,4,8,8,9,10,9,6,5,2,3,6,0,4,3,5,2,1,3,5,5,3,2,4,10,8,3,6,10,5,8,3,8,5,3,2,2,3,2,10,2,10,2,2
3,7,5,5,62,36,2,2,1,4,48,2,37,1,28,0,11,6,11,5,4,7,2,34,116,9,1,4,1,6,24,1,43,1,1,6,3,15,3,39,6,32,3,4,4,17,1,9,9,29
7,7,2,2,4,1,2,2,5,2,2,2,7,5,2,3,10,2,8,3,13,3,3,5,4,5,3,5,7,4,0,2,5,7,3,1,3,3,2,4,2,13,4,4,4,2,1,3,3,1
3,5,1,3,6,5,7,10,8,17,3,6,14,8,7,3,4,3,9,16,4,21,12,12,3,26,2,6,3,5,4,8,6,11,13,2,2,2,6,6,3,6,6,22,4,5,21,4,3,6
5,3,1,3,6,4,4,5,3,3,2,6,3,4,3,10,2,4,1,8,2,1,4,2,2,7,4,2,3,2,4,4,5,4,2,1,3,4,2,5,3,2,4,4,2,3,10,2,1,3
3,2,1,4,2,4,3,2,3,14,2,5,1,3,6,2,2,6,9,3,6,1,5,1,2,7,3,3,1,6,2,2,2,7,7,3,4,2,4,2,2,9,3,3,2,2,4,4,1,2
5,9,11,2,4,1,5,0,1,5,13,6,0,14,1,1,70,0,4,4,18,1,3,14,3,6,14,3,2,0,1,1,2,3,1,12,1,2,32,2,7,0,4,1,2,3,1,2,3,1
7,2,5,2,1,0,5,1,0,0,1,0,14,1,5,0,1,6,5,3,1,15,2,4,1,11,1,0,21,2,0,0,1,0,10,3,1,1,12,4,2,0,1,0,0,5,0,0,0,0
43,8,1,5,0,4,2,2,15,25,1,1,24,20,1,5,12,21,1,0,9,8,0,0,4,29,14,0,6,1,4,9,1,4,39,1,2,3,4,12,8,6,7,1,5,2,1,3,2,3
2,6,2,4,14,7,6,16,9,2,1,12,4,2,4,3,2,4,3,7,11,2,8,6,14,17,12,6,1,2,4,2,15,4,1,4,2,7,9,5,2,5,7,11,9,3,4,7,9,1
4,0,15,6,61,4,32,13,5,7,6,22,3,72,11,22,8,10,1,21,1,6,1,3,1,3,7,21,6,11,1,22,1,1,3,14,8,9,2,5,9,5,20,23,4,26,10,3,3,8
13,1,1,3,2,5,3,23,1,5,4,3,2,9,3,10,2,5,2,5,5,3,5,1,6,3,2,4,5,2,4,3,3,4,1,2,7,6,4,4,6,1,3,4,6,1,4,8,3,6
2,0,3,15,6,2,4,1,1,6,4,1,5,1,29,1,12,1,11,0,5,3,7,2,2,1,30,1,1,1,0,1,17,2,101,6,9,15,4,5,3,1,11,6,9,1,1,9,1,22
0,32,1,2,1,2,1,6,2,35,18,3,8,4,9,2,4,2,1,1,9,6,6,1,8,5,1,3,5,4,1,2,1,8,4,6,2,4,4,18,3,1,1,1,6,1,18,9,1,5
0,15,18,20,1,4,3,7,4,1,1,2,8,1,2,9,25,4,3,3,1,1,2,4,10,6,7,8,3,3,4,8,0,18,34,3,1,3,3,2,7,2,3,6,3,6,4,7,7,4
4,11,4,2,21,1,3,3,7,6,21,3,3,6,13,56,3,2,2,1,6,2,1,13,1,1,16,10,6,2,42,10,2,5,1,8,20,1,4,2,1,2,5,7,4,7,2,1,4,1
